type,slope,resonance,input_amplitude,rms,early_rms,output_peak,fundamental_amplitude,finite,stage1_limit_hits,stage2_limit_hits,stage1_max_prelimit,stage2_max_prelimit
LPF,24,111,0.001,3.01137937124e-05,3.01150790967e-05,0.000919040525332,4.2592083853e-05,1,0,0,0.0107828679562,0.00898671560433
LPF,24,112,0.001,3.31773296406e-05,3.31787452137e-05,0.000919040932786,4.69250645012e-05,1,0,0,0.0118797846456,0.00990048594386
LPF,24,113,0.001,3.69161548443e-05,3.6917729517e-05,0.000919041398447,5.22131552817e-05,1,0,0,0.0132184922915,0.0110154135171
LPF,24,114,0.001,4.15813602988e-05,4.15831337227e-05,0.000919041805901,5.88114922012e-05,1,0,0,0.014888894101,0.0124073346175
LPF,24,115,0.001,4.75661281606e-05,4.75681568231e-05,0.000919042271562,6.72761810327e-05,1,0,0,0.0170317599329,0.014193067381
LPF,24,116,0.001,5.55228059344e-05,5.55251742004e-05,0.000919042679016,7.85298837215e-05,1,0,0,0.0198805870024,0.0165671656073
LPF,24,117,0.001,6.66185723658e-05,6.66214145993e-05,0.000919043144677,9.42234250258e-05,1,0,0,0.0238532532275,0.0198777685964
LPF,24,118,0.001,8.31681518063e-05,8.31717014233e-05,0.00091904355213,0.000117630685902,1,0,0,0.0297788877714,0.0248157521153
LPF,24,119,0.001,0.000110503733529,0.00011050845216,0.000919044017792,0.000156293364742,1,0,0,0.0395665171437,0.0329720972853
LPF,24,120,0.001,0.000164269048648,0.000164276067499,0.000919044425245,0.000232337514414,1,0,0,0.0588175042654,0.0490145868879
LPF,24,121,0.001,0.000318674715024,0.000318688340802,0.000919044890907,0.000450724543575,1,0,0,0.114103361017,0.0950861341808
LPF,24,122,0.001,0.00406593470682,0.00379761566574,0.00635167816654,0.00573426204769,1,0,0,1.60834368351,1.34021756
LPF,24,123,0.001,0.0227545447325,0.0227531812299,0.0321808718145,0.0321130655216,1,20170,0,8.15661071185,6.79420013089
LPF,24,124,0.001,0.0229051718157,0.0229019866697,0.0323908515275,0.0313471414091,1,24995,0,8.2144310439,6.84219511673
LPF,24,125,0.001,0.0230237732642,0.023024463746,0.0325567312539,0.0257630892264,1,27798,0,8.25754944716,6.87965294254
LPF,24,126,0.001,0.0231256484291,0.0231263340774,0.0326996445656,0.0144452038442,1,29980,0,8.29410537535,6.91135774314
LPF,24,127,0.001,0.0232203876365,0.02322189239,0.0328292511404,0.00318327652103,1,31779,0,8.32605876589,6.93959504768
LPF,24,0,1.000,0.00139796435304,0.00139822538939,0.917822599411,0.00197684973882,1,0,0,0.590668706109,0.514547687832
LPF,24,1,1.000,0.00153703587564,0.00153728345037,0.917826533318,0.00217358402941,1,0,0,0.626035196731,0.543344730326
LPF,24,2,1.000,0.00160309860988,0.00160334096959,0.917828202248,0.00226703598299,1,0,0,0.641979812847,0.556275625373
LPF,24,3,1.000,0.00165777413371,0.00165801266192,0.917829573154,0.00234437877082,1,0,0,0.654784956924,0.566638844869
LPF,24,4,1.000,0.00170685221097,0.00170708763664,0.917830705643,0.00241380291962,1,0,0,0.665989415729,0.575691659155
LPF,24,5,1.000,0.00175256420139,0.00175279699966,0.917831778526,0.00247846503996,1,0,0,0.676187317777,0.58391963362
LPF,24,6,1.000,0.00179605153578,0.0017962820519,0.917832732201,0.0025399798668,1,0,0,0.685682489208,0.591571144463
LPF,24,7,1.000,0.00183799229824,0.00183822079723,0.917833566666,0.00259930665762,1,0,0,0.694654938519,0.598793389005
LPF,24,8,1.000,0.00187882961916,0.00187905631881,0.917834401131,0.00265707229024,1,0,0,0.703221666501,0.60568206999
LPF,24,9,1.000,0.00191887324585,0.0019190983272,0.917835235596,0.00271371495056,1,0,0,0.711463763142,0.612303537262
LPF,24,10,1.000,0.00195835097357,0.00195857459344,0.917835950851,0.00276955688985,1,0,0,0.719440153252,0.618706020884
LPF,24,11,1.000,0.00199743721755,0.00199765951211,0.917836725712,0.00282484484445,1,0,0,0.73053637731,0.630767906618
LPF,24,12,1.000,0.00203627002344,0.00203649111614,0.917837381363,0.00287977409985,1,0,0,0.744620196205,0.642750811129
LPF,24,13,1.000,0.00207496177088,0.00207518177337,0.917838096619,0.00293450363254,1,0,0,0.758532453483,0.654572682813
LPF,24,14,1.000,0.0021136062093,0.0021138252211,0.91783875227,0.00298916606328,1,0,0,0.772307868219,0.666263662825
LPF,24,15,1.000,0.00215228325167,0.00215250136821,0.917839407921,0.00304387443868,1,0,0,0.785975218754,0.677848705365
LPF,24,16,1.000,0.00219106235851,0.00219127966878,0.917840003967,0.00309872701846,1,0,0,0.799558730698,0.689348788308
LPF,24,17,1.000,0.00223000496546,0.00223022155109,0.917840600014,0.00315381070957,1,0,0,0.813079077171,0.70078178574
LPF,24,18,1.000,0.00226916629641,0.0022693822361,0.917841255665,0.00320920363117,1,0,0,0.826554115798,0.712163110986
LPF,24,19,1.000,0.00230859672303,0.00230881209194,0.917841792107,0.003264977038,1,0,0,0.839999442395,0.723506199753
LPF,24,20,1.000,0.00234834280648,0.00234855767786,0.917842388153,0.00332119679386,1,0,0,0.853428814075,0.734822879414
LPF,24,21,1.000,0.00238844813264,0.00238866257594,0.9178429842,0.00337792455333,1,0,0,0.866854477521,0.746123655557
LPF,24,22,1.000,0.00242895395895,0.00242916804066,0.917843520641,0.00343521867682,1,0,0,0.880287427139,0.757417937378
LPF,24,23,1.000,0.00246989974034,0.0024701135264,0.917844057083,0.00349313497443,1,0,0,0.893737610567,0.768714217137
LPF,24,24,1.000,0.00251132357358,0.00251153713074,0.917844593525,0.00355172733475,1,0,0,0.907214094076,0.780020214632
LPF,24,25,1.000,0.00255326255991,0.0025534759495,0.917845129967,0.00361104823769,1,0,0,0.920725197047,0.791342994674
LPF,24,26,1.000,0.00259575310529,0.00259596638937,0.917845666409,0.00367114917929,1,0,0,0.934785996197,0.802689063508
LPF,24,27,1.000,0.00263883118917,0.00263904442925,0.91784620285,0.00373208105192,1,0,0,0.950273616343,0.814064448612
LPF,24,28,1.000,0.00268253260627,0.00268274586452,0.917846739292,0.00379389448634,1,0,0,0.965977708202,0.825474765264
LPF,24,29,1.000,0.00272689315402,0.0027271064923,0.917847216129,0.00385664011676,1,0,0,0.981909260165,0.836925272477
LPF,24,30,1.000,0.0027719488343,0.00277216231205,0.917847752571,0.00392036886628,1,0,0,0.998079153861,0.84842092032
LPF,24,31,1.000,0.00281773601067,0.00281794968866,0.917848229408,0.00398513216934,1,0,0,1.01449821064,0.859966390201
LPF,24,32,1.000,0.00286429157571,0.0028645055159,0.917848706245,0.00405098220832,1,0,0,1.03117723264,0.871634801149
LPF,24,33,1.000,0.00291165309481,0.00291186736005,0.917849242687,0.00411797211711,1,0,0,1.04812703939,0.883408657518
LPF,24,34,1.000,0.00295985894881,0.00296007359904,0.917849719524,0.00418615618262,1,0,0,1.06535850078,0.89524676835
LPF,24,35,1.000,0.00300894847898,0.00300916357541,0.917850196362,0.00425559005012,1,0,0,1.0828825671,0.907153047796
LPF,24,36,1.000,0.00305896211493,0.00305917772128,0.917850673199,0.00432633090401,1,0,0,1.10071029651,0.921967417023
LPF,24,37,1.000,0.00310994152126,0.0031101577027,0.917851150036,0.00439843767532,1,0,0,1.11885288066,0.93723543853
LPF,24,38,1.000,0.00316192972136,0.00316214654106,0.917851626873,0.00447197121675,1,0,0,1.13732166846,0.952775635461
LPF,24,39,1.000,0.00321497124591,0.00321518877039,0.91785210371,0.00454699451276,1,0,0,1.15612818869,0.968597328732
LPF,24,40,1.000,0.00326911228055,0.00326933057758,0.917852520943,0.00462357288851,1,0,0,1.17528417136,0.9847099906
LPF,24,41,1.000,0.00332440079571,0.00332461993168,0.91785299778,0.00470177419337,1,0,0,1.1948015683,1.00112326117
LPF,24,42,1.000,0.00338088672074,0.00338110676771,0.917853474617,0.00478166904726,1,0,0,1.21486201735,1.01784696431
LPF,24,43,1.000,0.00343862208774,0.00343884311587,0.917853951454,0.00486333104418,1,0,0,1.23553317124,1.03489112312
LPF,24,44,1.000,0.00349766121237,0.00349788329417,0.917854368687,0.0049468370077,1,0,0,1.25666599175,1.05226597507
LPF,24,45,1.000,0.0035580608713,0.00355828408212,0.917854845524,0.0050322672423,1,0,0,1.27827944944,1.06998198686
LPF,24,46,1.000,0.00361988048201,0.00362010489695,0.917855262756,0.00511970578734,1,0,0,1.30039324483,1.08810576897
LPF,24,47,1.000,0.00368318231683,0.00368340801743,0.917855739594,0.00520924072004,1,0,0,1.32302785272,1.10660782928
LPF,24,48,1.000,0.00374803171559,0.00374825878331,0.917856156826,0.00530096445608,1,0,0,1.34620456807,1.12548841096
LPF,24,49,1.000,0.00381449731478,0.00381472583174,0.917856574059,0.00539497407386,1,0,0,1.36994555373,1.1447592134
LPF,24,50,1.000,0.00388265129728,0.00388288135139,0.917857050896,0.00549137166764,1,0,0,1.39427389012,1.1644322433
LPF,24,51,1.000,0.00395256966226,0.00395280134012,0.917857468128,0.00559026472923,1,0,0,1.41921362705,1.18451982962
LPF,24,52,1.000,0.00402433251765,0.0040245659134,0.917857885361,0.00569176656181,1,0,0,1.44484689307,1.20576228028
LPF,24,53,1.000,0.00409802437653,0.00409825958427,0.917858362198,0.00579599669899,1,0,0,1.4712191791,1.22769515449
LPF,24,54,1.000,0.00417373452104,0.00417397164352,0.91785877943,0.00590308141956,1,0,0,1.49831024363,1.25020519753
LPF,24,55,1.000,0.00425155735606,0.00425179649134,0.917859196663,0.00601315424777,1,0,0,1.52615280082,1.27331602953
LPF,24,56,1.000,0.00433159281187,0.00433183406934,0.917859613895,0.00612635652282,1,0,0,1.55478131757,1.29705230071
LPF,24,57,1.000,0.00441394677432,0.00441419026215,0.917860031128,0.00624283800723,1,0,0,1.58423213024,1.3214397463
LPF,24,58,1.000,0.00449873158164,0.00449897742081,0.917860507965,0.00636275758959,1,0,0,1.61454356937,1.34650524422
LPF,24,59,1.000,0.00458606652073,0.00458631482813,0.917860925198,0.00648628398648,1,0,0,1.64575786113,1.37237397226
LPF,24,60,1.000,0.00467607841492,0.00467632931257,0.91786134243,0.00661359657371,1,0,0,1.67797076005,1.39919662133
LPF,24,61,1.000,0.00476890224388,0.0047691558666,0.917861759663,0.00674488626326,1,0,0,1.71118754265,1.42684526184
LPF,24,62,1.000,0.0048646818307,0.0048649383135,0.917862176895,0.00688035647492,1,0,0,1.74545883061,1.45535969388
LPF,24,63,1.000,0.00496357059644,0.00496383008536,0.917862594128,0.00702022420357,1,0,0,1.78083846423,1.4847820012
LPF,24,64,1.000,0.00506573240182,0.00506599504159,0.91786301136,0.00716472120959,1,0,0,1.81738375321,1.51515670425
LPF,24,65,1.000,0.00517134246497,0.00517160841586,0.917863428593,0.00731409531703,1,0,0,1.85515574903,1.54653092402
LPF,24,66,1.000,0.00528058837513,0.00528085780176,0.917863845825,0.00746861184719,1,0,0,1.89425155337,1.57906677438
LPF,24,67,1.000,0.00539367123832,0.00539394431319,0.917864203453,0.00762855523918,1,0,0,1.93472012941,1.61276275597
LPF,24,68,1.000,0.00551080691614,0.00551108382023,0.917864620686,0.00779423080192,1,0,0,1.97663618629,1.64765605764
LPF,24,69,1.000,0.0056322274332,0.00563250835901,0.917865037918,0.00796596670483,1,0,0,2.02008170551,1.68381275774
LPF,24,70,1.000,0.00575818252902,0.00575846768337,0.917865455151,0.00814411617283,1,0,0,2.06514470579,1.72130350806
LPF,24,71,1.000,0.00588894140567,0.0058892309966,0.917865872383,0.00832905995805,1,0,0,2.11194017092,1.76020390631
LPF,24,72,1.000,0.00602479466236,0.00602508891956,0.917866289616,0.00852120907616,1,0,0,2.16056033751,1.80066707583
LPF,24,73,1.000,0.00616605649547,0.00616635565715,0.917866706848,0.00872100791799,1,0,0,2.21111332971,1.84275766691
LPF,24,74,1.000,0.00631306715374,0.00631337147698,0.917867064476,0.00892893772207,1,0,0,2.26371979104,1.88655019708
LPF,24,75,1.000,0.00646619570957,0.00646650546004,0.917867481709,0.00914552049428,1,0,0,2.31852053338,1.932151008
LPF,24,76,1.000,0.00662584317785,0.00662615864161,0.917867898941,0.00937132341911,1,0,0,2.37566001465,1.97967499029
LPF,24,77,1.000,0.00679244608947,0.00679276757373,0.917868316174,0.00960696391381,1,0,0,2.43528619609,2.02926701546
LPF,24,78,1.000,0.00696648051509,0.00696680834194,0.917868673801,0.00985311531956,1,0,0,2.49756828486,2.08112076245
LPF,24,79,1.000,0.00714846664332,0.00714880116423,0.917869091034,0.0101105133768,1,0,0,2.56270636171,2.1353310655
LPF,24,80,1.000,0.00733897406216,0.00733931564831,0.917869508266,0.0103799636949,1,0,0,2.63089330214,2.19206301728
LPF,24,81,1.000,0.00753862772846,0.00753897677641,0.917869865894,0.0106623501955,1,0,0,2.70235056603,2.2514968106
LPF,24,82,1.000,0.00774811493807,0.00774847187264,0.917870283127,0.0109586449708,1,0,0,2.77733469781,2.31387288722
LPF,24,83,1.000,0.00796819325083,0.00796855853561,0.917870700359,0.0112699194923,1,0,0,2.85610968531,2.37944801525
LPF,24,84,1.000,0.00819969977755,0.00820007390816,0.917871057987,0.0115973577461,1,0,0,2.93897346048,2.44851180028
LPF,24,85,1.000,0.00844356185533,0.0084439453651,0.91787147522,0.011942271332,1,0,0,3.0262670785,2.52126365035
LPF,24,86,1.000,0.00870080961867,0.00870120308851,0.917871892452,0.0123061172434,1,0,0,3.11834936971,2.59800898712
LPF,24,87,1.000,0.00897259060787,0.00897299466423,0.91787225008,0.0126905185292,1,0,0,3.21563867323,2.67909230859
LPF,24,88,1.000,0.00926018703769,0.00926060236292,0.917872667313,0.0130972887181,1,0,0,3.31858949617,2.76489402397
LPF,24,89,1.000,0.00956503614246,0.00956546348267,0.91787302494,0.0135284605939,1,0,0,3.42771860872,2.85584484926
LPF,24,90,1.000,0.00988875435777,0.00988919452391,0.917873442173,0.0139863203979,1,0,0,3.54360414669,2.95242559476
LPF,24,91,1.000,0.0102331661651,0.0102336200519,0.917873859406,0.0144734486255,1,0,0,3.6668993008,3.05518133795
LPF,24,92,1.000,0.0106003386826,0.010600807268,0.917874217033,0.0149927689505,1,0,0,3.7983441219,3.16472906288
LPF,24,93,1.000,0.0109926234213,0.0109931077853,0.917874634266,0.0155476072843,1,0,0,3.93878101673,3.28176911848
LPF,24,94,1.000,0.0114127069077,0.0114132082505,0.917874991894,0.0161417633742,1,0,0,4.08916991429,3.40710530688
LPF,24,95,1.000,0.0118636726147,0.0118641922553,0.917875409126,0.0167795983978,1,0,0,4.25061810304,3.54165578994
LPF,24,96,1.000,0.0123490770926,0.0123496165102,0.917875766754,0.0174661426398,1,0,0,4.42439242755,3.68648157618
LPF,24,97,1.000,0.0128730442901,0.012873605148,0.917876183987,0.0182072288974,1,0,0,4.61197858031,3.84281552863
LPF,24,98,1.000,0.0134403834735,0.013440967619,0.917876541615,0.0190096592616,1,0,0,4.81508827599,4.01209017647
LPF,24,99,1.000,0.0140567377448,0.0140573473051,0.917876958847,0.019881415177,1,0,0,5.03574605255,4.19598922337
LPF,24,100,1.000,0.0147287730103,0.0147294103521,0.917877316475,0.0208319247139,1,0,0,5.27633824893,4.3965044072
LPF,24,101,1.000,0.0154644205836,0.0154650884349,0.917877733707,0.0218724056993,1,0,0,5.53969803544,4.61599966738
LPF,24,102,1.000,0.0162731926632,0.0162738941676,0.917878091335,0.023016311919,1,0,0,5.82923059001,4.85731299619
LPF,24,103,1.000,0.0171665966987,0.0171673354778,0.917878508568,0.0242799191859,1,0,0,6.14905887851,5.1238798346
LPF,24,104,1.000,0.0181586876071,0.0181594678876,0.917878866196,0.025683106379,1,0,0,6.50420316931,5.41989316843
LPF,24,105,1.000,0.0192668140133,0.0192676407714,0.917879283428,0.027250410905,1,0,0,6.90086816137,5.75052754199
LPF,24,106,1.000,0.0205126431197,0.0205135222561,0.917879641056,0.0290124782454,1,0,0,7.3468006039,6.1222480303
LPF,24,107,1.000,0.0219235937659,0.0219245323414,0.917880058289,0.0310080888347,1,0,0,7.85179907909,6.54323579382
LPF,24,108,1.000,0.0226717365438,0.0226727183594,0.917880415916,0.0320662378796,1,20697,0,8.1280057083,6.76827503574
LPF,24,109,1.000,0.022840328304,0.0228413241691,0.917880833149,0.0323046856864,1,25419,0,8.1936464973,6.82431890851
LPF,24,110,1.000,0.0229581412361,0.022959143563,0.917881190777,0.0324713162984,1,28273,0,8.24012821,6.86553023687
LPF,24,111,1.000,0.0230540178916,0.0230550056757,0.917881608009,0.0326069238587,1,30416,0,8.28024777542,6.89888985652
LPF,24,112,1.000,0.023137031206,0.0231380035645,0.917881965637,0.0327243404378,1,32167,0,8.31547169421,6.92923064758
LPF,24,113,1.000,0.023211330783,0.02321227468,0.91788238287,0.0328294349208,1,33694,0,8.3469540955,6.95516332525
LPF,24,114,1.000,0.0232792118592,0.0232801101627,0.917882740498,0.0329254531085,1,35063,0,8.37588402374,6.97957234805
LPF,24,115,1.000,0.0233420921037,0.0233429431062,0.917883098125,0.0330143995149,1,36299,0,8.40291432678,7.00373804295
LPF,24,116,1.000,0.0234009020537,0.0234016985882,0.917883515358,0.0330975899721,1,37429,0,8.4284994857,7.02537161065
LPF,24,117,1.000,0.023456294279,0.0234570264285,0.917883872986,0.0331759470609,1,38494,0,8.45288666181,7.04547130231
LPF,24,118,1.000,0.0235087492256,0.0235094105517,0.917884290218,0.0332501498438,1,39487,0,8.47600420387,7.06415387118
LPF,24,119,1.000,0.0235586303921,0.0235592131601,0.917884647846,0.0333207117932,1,40432,0,8.49800578587,7.0820355484
LPF,24,120,1.000,0.0236062167802,0.0236067156389,0.917885065079,0.033388027012,1,41330,0,8.51908345863,7.10067435593
LPF,24,121,1.000,0.0236517302744,0.0236521358257,0.917885422707,0.033452408813,1,42204,0,8.5393775829,7.12153338922
LPF,24,122,1.000,0.0236953517329,0.0236956667093,0.917885780334,0.0335141125594,1,42999,0,8.55899353665,7.14048865979
LPF,24,123,1.000,0.0237372345722,0.0237374444301,0.917886197567,0.0335733548581,1,43785,0,8.57802050907,7.15750792398
LPF,24,124,1.000,0.0237775102266,0.0237776176684,0.917886555195,0.0336303211191,1,44525,0,8.59653682816,7.17502698529
LPF,24,125,1.000,0.0238162876931,0.0238162759887,0.917886972427,0.0336851649996,1,45274,0,8.61448733616,7.19725245101
LPF,24,126,1.000,0.0238536601398,0.0238535334693,0.917887330055,0.0337380179022,1,45969,0,8.63185531898,7.22238884803
LPF,24,127,1.000,0.0238897097723,0.0238894618387,0.917887687683,0.0337889956516,1,46667,0,8.64871268126,7.24427503801
HPF,12,0,0.001,1.67786076844e-06,1.67796484595e-06,0.000919233774766,2.3722625226e-06,1,0,0,0.000590668706776,0.000418851033664
HPF,12,1,0.001,1.84479318309e-06,1.84487396232e-06,0.000919292855542,2.60834367406e-06,1,0,0,0.000626035197502,0.000459982825924
HPF,12,2,0.001,1.92409003067e-06,1.92416072435e-06,0.000919320678804,2.72048601492e-06,1,0,0,0.000641979813666,0.000479905195772
HPF,12,3,0.001,1.98971827999e-06,1.98978103083e-06,0.000919343496207,2.81329736019e-06,1,0,0,0.000654784957782,0.000496366393034
HPF,12,4,0.001,2.04862762932e-06,2.04868353036e-06,0.000919363810681,2.89660633833e-06,1,0,0,0.000665989416623,0.00051111785908
HPF,12,5,0.001,2.10349647559e-06,2.10354621611e-06,0.000919382611755,2.97420088163e-06,1,0,0,0.000676187318703,0.000524834149226
HPF,12,6,0.001,2.15569493042e-06,2.1557389885e-06,0.000919400365092,3.04801867601e-06,1,0,0,0.000685682490164,0.000537859874832
HPF,12,7,0.001,2.20603692346e-06,2.20607565767e-06,0.000919417303521,3.11921082476e-06,1,0,0,0.000694654939504,0.000550399327849
HPF,12,8,0.001,2.25505436535e-06,2.25508805118e-06,0.000919433659874,3.18852958433e-06,1,0,0,0.000703221667514,0.000562585604725
HPF,12,9,0.001,2.30311905707e-06,2.30314791463e-06,0.000919449492358,3.25650077508e-06,1,0,0,0.00071146376418,0.000574511349894
HPF,12,10,0.001,2.35050443318e-06,2.35052864096e-06,0.000919465033803,3.32351110194e-06,1,0,0,0.000719440154317,0.000586244323071
HPF,12,11,0.001,2.3974198509e-06,2.39743955885e-06,0.000919480226003,3.38985664778e-06,1,0,0,0.000730536372416,0.000597836044812
HPF,12,12,0.001,2.44403101207e-06,2.4440463434e-06,0.000919495185371,3.45577175544e-06,1,0,0,0.000744620191253,0.000609326943828
HPF,12,13,0.001,2.49047280873e-06,2.49048386849e-06,0.00091950991191,3.52144719461e-06,1,0,0,0.000758532448472,0.000620749593059
HPF,12,14,0.001,2.5368577707e-06,2.5368646463e-06,0.000919524522033,3.58704210881e-06,1,0,0,0.000772307863152,0.000632130835473
HPF,12,15,0.001,2.58328182504e-06,2.5832845942e-06,0.000919538957532,3.65269216083e-06,1,0,0,0.000785975213632,0.000643493232013
HPF,12,16,0.001,2.62982834174e-06,2.62982706602e-06,0.000919553276617,3.71851525437e-06,1,0,0,0.000799558725521,0.000654856078304
HPF,12,17,0.001,2.67657106907e-06,2.67656580382e-06,0.000919567479286,3.78461568523e-06,1,0,0,0.00081307907194,0.000666236137365
HPF,12,18,0.001,2.72357629121e-06,2.72356708558e-06,0.000919581623748,3.851087193e-06,1,0,0,0.000826554110514,0.000677807771786
HPF,12,19,0.001,2.77090446766e-06,2.77089135846e-06,0.000919595651794,3.91801527941e-06,1,0,0,0.000839999437059,0.000689582133403
HPF,12,20,0.001,2.81861149023e-06,2.81859451154e-06,0.000919609679841,3.98547898609e-06,1,0,0,0.000853428808686,0.000701442705383
HPF,12,21,0.001,2.86674967589e-06,2.86672885309e-06,0.000919623649679,4.05355229876e-06,1,0,0,0.00086685447208,0.000713401493653
HPF,12,22,0.001,2.91536854268e-06,2.91534389883e-06,0.000919637619518,4.12230524447e-06,1,0,0,0.000880287421647,0.000725469730515
HPF,12,23,0.001,2.96451545408e-06,2.9644870049e-06,0.000919651531149,4.19180480297e-06,1,0,0,0.000893737605024,0.000737658026534
HPF,12,24,0.001,3.01423613542e-06,3.01420389171e-06,0.00091966544278,4.26211563705e-06,1,0,0,0.000907214088483,0.000749976493811
HPF,12,25,0.001,3.06457511703e-06,3.06453908535e-06,0.000919679296203,4.33330071917e-06,1,0,0,0.000920725191404,0.000762434847227
HPF,12,26,0.001,3.11557609852e-06,3.11553628876e-06,0.000919693207834,4.40542184672e-06,1,0,0,0.000934786000157,0.000775042488568
HPF,12,27,0.001,3.16728227161e-06,3.16723868134e-06,0.000919707119465,4.47854009858e-06,1,0,0,0.000950273620302,0.000787808577204
HPF,12,28,0.001,3.21973658873e-06,3.21968921333e-06,0.000919720972888,4.55271621493e-06,1,0,0,0.00096597771216,0.000800848977122
HPF,12,29,0.001,3.27298203163e-06,3.27293086759e-06,0.000919734884519,4.62801097708e-06,1,0,0,0.00098190926412,0.000814095152502
HPF,12,30,0.001,3.32706179958e-06,3.32700683239e-06,0.000919748854358,4.70448547381e-06,1,0,0,0.000998079157812,0.000827544295311
HPF,12,31,0.001,3.38201954761e-06,3.38196076814e-06,0.000919762765989,4.78220143803e-06,1,0,0,0.00101449821459,0.000841206430737
HPF,12,32,0.001,3.43789955494e-06,3.43783694571e-06,0.000919776794035,4.86122148522e-06,1,0,0,0.00103117723658,0.00085509164758
HPF,12,33,0.001,3.49474690731e-06,3.49468044781e-06,0.000919790763874,4.94160937106e-06,1,0,0,0.00104812704332,0.000869210133714
HPF,12,34,0.001,3.55260767965e-06,3.55253735024e-06,0.00091980479192,5.02343024991e-06,1,0,0,0.00106535850471,0.000883572208819
HPF,12,35,0.001,3.61152908938e-06,3.61145486561e-06,0.000919818878174,5.10675089148e-06,1,0,0,0.00108288257101,0.000898188354937
HPF,12,36,0.001,3.67155966311e-06,3.67148151398e-06,0.000919833022635,5.1916399167e-06,1,0,0,0.00110071030041,0.000913069245321
HPF,12,37,0.001,3.73274940789e-06,3.73266730726e-06,0.000919847167097,5.27816803978e-06,1,0,0,0.00111885288455,0.000928225771953
HPF,12,38,0.001,3.7951499703e-06,3.79506387922e-06,0.000919861369766,5.36640829318e-06,1,0,0,0.00113732167234,0.000943669072059
HPF,12,39,0.001,3.858814793e-06,3.8587246781e-06,0.000919875572436,5.45643624911e-06,1,0,0,0.00115612819255,0.000959410553886
HPF,12,40,0.001,3.92379931226e-06,3.92370512922e-06,0.00091988989152,5.5483302987e-06,1,0,0,0.0011752841752,0.000975461921995
HPF,12,41,0.001,3.99016110834e-06,3.99006282089e-06,0.000919904210605,5.64217186476e-06,1,0,0,0.00119480157213,0.00099195993129
HPF,12,42,0.001,4.05796010795e-06,4.05785766496e-06,0.000919918646105,5.73804568803e-06,1,0,0,0.00121486200371,0.00100881640695
HPF,12,43,0.001,4.12725876791e-06,4.1271521216e-06,0.000919933081605,5.8360400869e-06,1,0,0,0.00123553315752,0.00102604382921
HPF,12,44,0.001,4.19812227857e-06,4.19801137903e-06,0.000919947575312,5.93624724508e-06,1,0,0,0.00125666597793,0.00104365789491
HPF,12,45,0.001,4.27061878519e-06,4.27050357199e-06,0.000919962127227,6.03876352461e-06,1,0,0,0.00127827943553,0.00106167494495
HPF,12,46,0.001,4.34481960631e-06,4.34470002155e-06,0.00091997673735,6.1436897747e-06,1,0,0,0.00130039323084,0.00108011200804
HPF,12,47,0.001,4.42079949147e-06,4.42067547374e-06,0.000919991405681,6.25113169615e-06,1,0,0,0.00132302783865,0.00109898684629
HPF,12,48,0.001,4.49863685899e-06,4.49850833873e-06,0.000920006190427,6.36120017753e-06,1,0,0,0.00134620455391,0.00111831800307
HPF,12,49,0.001,4.57841409501e-06,4.57828100109e-06,0.000920020975173,6.47401171812e-06,1,0,0,0.00136994553948,0.00113814467195
HPF,12,50,0.001,4.66021783805e-06,4.66008009852e-06,0.000920035876334,6.58968883022e-06,1,0,0,0.00139427387578,0.00115848098067
HPF,12,51,0.001,4.74413931143e-06,4.74399684583e-06,0.000920050777495,6.70836050934e-06,1,0,0,0.00141921361263,0.00117934374058
HPF,12,52,0.001,4.83027465375e-06,4.83012737786e-06,0.000920065795071,6.83016270137e-06,1,0,0,0.00144484687233,0.00120075685317
HPF,12,53,0.001,4.91872531968e-06,4.91857314564e-06,0.000920080870856,6.95523886942e-06,1,0,0,0.00147121915809,0.00122274553812
HPF,12,54,0.001,5.00959846552e-06,5.00944129928e-06,0.000920096004847,7.08374053896e-06,1,0,0,0.00149831022233,0.00124533643448
HPF,12,55,0.001,5.10300739607e-06,5.10284514187e-06,0.000920111255255,7.21582792979e-06,1,0,0,0.00152615277924,0.00126855771063
HPF,12,56,0.001,5.19907206073e-06,5.19890461173e-06,0.000920126505662,7.35167065752e-06,1,0,0,0.00155478129571,0.00129243918383
HPF,12,57,0.001,5.29791955269e-06,5.29774679967e-06,0.000920141872484,7.49144843939e-06,1,0,0,0.00158423210808,0.0013170124505
HPF,12,58,0.001,5.39968470553e-06,5.39950653819e-06,0.000920157297514,7.63535193803e-06,1,0,0,0.00161454354691,0.00134231102845
HPF,12,59,0.001,5.5045106976e-06,5.5043269881e-06,0.00092017283896,7.78358361601e-06,1,0,0,0.0016457578509,0.0013683705123
HPF,12,60,0.001,5.61254974805e-06,5.61236037288e-06,0.000920188438613,7.93635871999e-06,1,0,0,0.00167797074957,0.00139522874372
HPF,12,61,0.001,5.72396386944e-06,5.72376869041e-06,0.000920204096474,8.09390634518e-06,1,0,0,0.0017111875319,0.0014229259982
HPF,12,62,0.001,5.8389256929e-06,5.83872456439e-06,0.00092021987075,8.25647060188e-06,1,0,0,0.00174545881959,0.0014515051902
HPF,12,63,0.001,5.95761935715e-06,5.95741213044e-06,0.000920235703234,8.42431187282e-06,1,0,0,0.00178083845293,0.00148101209891
HPF,12,64,0.001,6.08024154906e-06,6.08002806539e-06,0.000920251593925,8.59770828446e-06,1,0,0,0.00181738374163,0.00151149561718
