series,source,x,y
spectrum,Septum / reconstructed MIDI,13291.36962890625,2.151101546353747e-17
spectrum,Septum / reconstructed MIDI,13296.7529296875,2.1922299590266187e-17
spectrum,Septum / reconstructed MIDI,13302.13623046875,2.1787757009273212e-17
spectrum,Septum / reconstructed MIDI,13307.51953125,2.2073460229765353e-17
spectrum,Septum / reconstructed MIDI,13312.90283203125,2.2004676853109118e-17
spectrum,Septum / reconstructed MIDI,13318.2861328125,2.2314546982377608e-17
spectrum,Septum / reconstructed MIDI,13323.66943359375,2.2337216694245236e-17
spectrum,Septum / reconstructed MIDI,13329.052734375,2.2515078723917613e-17
spectrum,Septum / reconstructed MIDI,13334.43603515625,2.2620440027260943e-17
spectrum,Septum / reconstructed MIDI,13339.8193359375,2.257194242794696e-17
spectrum,Septum / reconstructed MIDI,13345.20263671875,2.262500440988101e-17
spectrum,Septum / reconstructed MIDI,13350.5859375,2.2786915088620915e-17
spectrum,Septum / reconstructed MIDI,13355.96923828125,2.2990565301070245e-17
spectrum,Septum / reconstructed MIDI,13361.3525390625,2.2912752420847382e-17
spectrum,Septum / reconstructed MIDI,13366.73583984375,2.3026072856044697e-17
spectrum,Septum / reconstructed MIDI,13372.119140625,2.290373449780933e-17
spectrum,Septum / reconstructed MIDI,13377.50244140625,2.3036559851850644e-17
spectrum,Septum / reconstructed MIDI,13382.8857421875,2.3061615152604875e-17
spectrum,Septum / reconstructed MIDI,13388.26904296875,2.330175891931882e-17
spectrum,Septum / reconstructed MIDI,13393.65234375,2.326712652143245e-17
spectrum,Septum / reconstructed MIDI,13399.03564453125,2.3267806463895968e-17
spectrum,Septum / reconstructed MIDI,13404.4189453125,2.3261170821022068e-17
spectrum,Septum / reconstructed MIDI,13409.80224609375,2.3328635671781893e-17
spectrum,Septum / reconstructed MIDI,13415.185546875,2.3184436584317974e-17
spectrum,Septum / reconstructed MIDI,13420.56884765625,2.3441653358875013e-17
spectrum,Septum / reconstructed MIDI,13425.9521484375,2.333107750895015e-17
spectrum,Septum / reconstructed MIDI,13431.33544921875,2.3514645430487917e-17
spectrum,Septum / reconstructed MIDI,13436.71875,2.33314629751156e-17
spectrum,Septum / reconstructed MIDI,13442.10205078125,2.348418367725004e-17
spectrum,Septum / reconstructed MIDI,13447.4853515625,2.3401928837137766e-17
spectrum,Septum / reconstructed MIDI,13452.86865234375,2.3486517980938664e-17
spectrum,Septum / reconstructed MIDI,13458.251953125,2.3323002571810407e-17
spectrum,Septum / reconstructed MIDI,13463.63525390625,2.3554153230904675e-17
spectrum,Septum / reconstructed MIDI,13469.0185546875,2.3202937305898335e-17
spectrum,Septum / reconstructed MIDI,13474.40185546875,2.339652900209902e-17
spectrum,Septum / reconstructed MIDI,13479.78515625,2.3175430241808496e-17
spectrum,Septum / reconstructed MIDI,13485.16845703125,2.3636608248725186e-17
spectrum,Septum / reconstructed MIDI,13490.5517578125,2.3389162131563623e-17
spectrum,Septum / reconstructed MIDI,13495.93505859375,2.349168124232222e-17
spectrum,Septum / reconstructed MIDI,13501.318359375,2.311057597306189e-17
spectrum,Septum / reconstructed MIDI,13506.70166015625,2.329201638606417e-17
spectrum,Septum / reconstructed MIDI,13512.0849609375,2.291358125582116e-17
spectrum,Septum / reconstructed MIDI,13517.46826171875,2.3071951601539338e-17
spectrum,Septum / reconstructed MIDI,13522.8515625,2.2827855565858615e-17
spectrum,Septum / reconstructed MIDI,13528.23486328125,2.3146760161777408e-17
spectrum,Septum / reconstructed MIDI,13533.6181640625,2.2840319523328564e-17
spectrum,Septum / reconstructed MIDI,13539.00146484375,2.2999196103581624e-17
spectrum,Septum / reconstructed MIDI,13544.384765625,2.2607335831996878e-17
spectrum,Septum / reconstructed MIDI,13549.76806640625,2.2975623110485087e-17
spectrum,Septum / reconstructed MIDI,13555.1513671875,2.2613786186413566e-17
spectrum,Septum / reconstructed MIDI,13560.53466796875,2.286894989869025e-17
spectrum,Septum / reconstructed MIDI,13565.91796875,2.2449660317993245e-17
spectrum,Septum / reconstructed MIDI,13571.30126953125,2.2645907263960225e-17
spectrum,Septum / reconstructed MIDI,13576.6845703125,2.2264040988536345e-17
spectrum,Septum / reconstructed MIDI,13582.06787109375,2.25051409760384e-17
spectrum,Septum / reconstructed MIDI,13587.451171875,2.2080401929465898e-17
spectrum,Septum / reconstructed MIDI,13592.83447265625,2.2397364305306417e-17
spectrum,Septum / reconstructed MIDI,13598.2177734375,2.199216161044119e-17
spectrum,Septum / reconstructed MIDI,13603.60107421875,2.2167404786294225e-17
spectrum,Septum / reconstructed MIDI,13608.984375,2.1652291294716628e-17
spectrum,Septum / reconstructed MIDI,13614.36767578125,2.201720367630562e-17
spectrum,Septum / reconstructed MIDI,13619.7509765625,2.166324316602683e-17
spectrum,Septum / reconstructed MIDI,13625.13427734375,2.1866120791784036e-17
spectrum,Septum / reconstructed MIDI,13630.517578125,2.1412903571082557e-17
spectrum,Septum / reconstructed MIDI,13635.90087890625,2.1722770391628596e-17
spectrum,Septum / reconstructed MIDI,13641.2841796875,2.1312420978992065e-17
spectrum,Septum / reconstructed MIDI,13646.66748046875,2.148159595787141e-17
spectrum,Septum / reconstructed MIDI,13652.05078125,2.099090414669883e-17
spectrum,Septum / reconstructed MIDI,13657.43408203125,2.1261370700307743e-17
spectrum,Septum / reconstructed MIDI,13662.8173828125,2.0896104285416577e-17
spectrum,Septum / reconstructed MIDI,13668.20068359375,2.1051567918462243e-17
spectrum,Septum / reconstructed MIDI,13673.583984375,2.0850864123354826e-17
spectrum,Septum / reconstructed MIDI,13678.96728515625,2.0866772460895446e-17
spectrum,Septum / reconstructed MIDI,13684.3505859375,2.073322084227631e-17
spectrum,Septum / reconstructed MIDI,13689.73388671875,2.0771931240582566e-17
spectrum,Septum / reconstructed MIDI,13695.1171875,2.06094431897751e-17
spectrum,Septum / reconstructed MIDI,13700.50048828125,2.0364306560883785e-17
spectrum,Septum / reconstructed MIDI,13705.8837890625,2.0500362882397732e-17
spectrum,Septum / reconstructed MIDI,13711.26708984375,2.0116906765836525e-17
spectrum,Septum / reconstructed MIDI,13716.650390625,2.0313795603958847e-17
spectrum,Septum / reconstructed MIDI,13722.03369140625,2.0041861631943264e-17
spectrum,Septum / reconstructed MIDI,13727.4169921875,1.9986773057508458e-17
spectrum,Septum / reconstructed MIDI,13732.80029296875,1.9862083851972214e-17
spectrum,Septum / reconstructed MIDI,13738.18359375,1.987084369465915e-17
spectrum,Septum / reconstructed MIDI,13743.56689453125,1.9826366193122174e-17
spectrum,Septum / reconstructed MIDI,13748.9501953125,1.9653169462104596e-17
spectrum,Septum / reconstructed MIDI,13754.33349609375,1.9540401583556467e-17
spectrum,Septum / reconstructed MIDI,13759.716796875,1.9759622643856496e-17
spectrum,Septum / reconstructed MIDI,13765.10009765625,1.9544130513757856e-17
spectrum,Septum / reconstructed MIDI,13770.4833984375,1.9426861118316214e-17
spectrum,Septum / reconstructed MIDI,13775.86669921875,1.9229241052532395e-17
spectrum,Septum / reconstructed MIDI,13781.25,1.9443935780520533e-17
spectrum,Septum / reconstructed MIDI,13786.63330078125,1.8920964073123682e-17
spectrum,Septum / reconstructed MIDI,13792.0166015625,1.9207386940748744e-17
spectrum,Septum / reconstructed MIDI,13797.39990234375,1.8875712330533356e-17
spectrum,Septum / reconstructed MIDI,13802.783203125,1.900384922486272e-17
spectrum,Septum / reconstructed MIDI,13808.16650390625,1.8616923912812466e-17
spectrum,Septum / reconstructed MIDI,13813.5498046875,1.8845856073503867e-17
spectrum,Septum / reconstructed MIDI,13818.93310546875,1.861743676479225e-17
spectrum,Septum / reconstructed MIDI,13824.31640625,1.8675943249518125e-17
spectrum,Septum / reconstructed MIDI,13829.69970703125,1.8334162146578564e-17
spectrum,Septum / reconstructed MIDI,13835.0830078125,1.8667236346390392e-17
spectrum,Septum / reconstructed MIDI,13840.46630859375,1.811624803164637e-17
spectrum,Septum / reconstructed MIDI,13845.849609375,1.8352186412126095e-17
spectrum,Septum / reconstructed MIDI,13851.23291015625,1.8023913168589525e-17
spectrum,Septum / reconstructed MIDI,13856.6162109375,1.816436181915613e-17
spectrum,Septum / reconstructed MIDI,13861.99951171875,1.7861246446769747e-17
spectrum,Septum / reconstructed MIDI,13867.3828125,1.8059164297574085e-17
spectrum,Septum / reconstructed MIDI,13872.76611328125,1.7717010963358876e-17
spectrum,Septum / reconstructed MIDI,13878.1494140625,1.7907173168739917e-17
spectrum,Septum / reconstructed MIDI,13883.53271484375,1.7541036559844345e-17
spectrum,Septum / reconstructed MIDI,13888.916015625,1.767706310285624e-17
spectrum,Septum / reconstructed MIDI,13894.29931640625,1.7380326947353867e-17
spectrum,Septum / reconstructed MIDI,13899.6826171875,1.7514675968083505e-17
spectrum,Septum / reconstructed MIDI,13905.06591796875,1.7327749693258772e-17
spectrum,Septum / reconstructed MIDI,13910.44921875,1.7546863220079168e-17
spectrum,Septum / reconstructed MIDI,13915.83251953125,1.719537267110946e-17
spectrum,Septum / reconstructed MIDI,13921.2158203125,1.7244366578790976e-17
spectrum,Septum / reconstructed MIDI,13926.59912109375,1.7037526757899642e-17
spectrum,Septum / reconstructed MIDI,13931.982421875,1.7034696145843485e-17
spectrum,Septum / reconstructed MIDI,13937.36572265625,1.6905766812487295e-17
spectrum,Septum / reconstructed MIDI,13942.7490234375,1.6942397678733593e-17
spectrum,Septum / reconstructed MIDI,13948.13232421875,1.6835689725353028e-17
spectrum,Septum / reconstructed MIDI,13953.515625,1.6820833561551575e-17
spectrum,Septum / reconstructed MIDI,13958.89892578125,1.667668079620196e-17
spectrum,Septum / reconstructed MIDI,13964.2822265625,1.6396178887401552e-17
spectrum,Septum / reconstructed MIDI,13969.66552734375,1.648295178801959e-17
spectrum,Septum / reconstructed MIDI,13975.048828125,1.6246828119082653e-17
spectrum,Septum / reconstructed MIDI,13980.43212890625,1.6415293376996427e-17
spectrum,Septum / reconstructed MIDI,13985.8154296875,1.6075869738802643e-17
spectrum,Septum / reconstructed MIDI,13991.19873046875,1.6264402398376954e-17
spectrum,Septum / reconstructed MIDI,13996.58203125,1.5953913538010275e-17
spectrum,Septum / reconstructed MIDI,14001.96533203125,1.6211244463491847e-17
spectrum,Septum / reconstructed MIDI,14007.3486328125,1.5725930980662085e-17
spectrum,Septum / reconstructed MIDI,14012.73193359375,1.599658944017311e-17
spectrum,Septum / reconstructed MIDI,14018.115234375,1.558164255769201e-17
spectrum,Septum / reconstructed MIDI,14023.49853515625,1.5868108438708924e-17
spectrum,Septum / reconstructed MIDI,14028.8818359375,1.545359830759125e-17
spectrum,Septum / reconstructed MIDI,14034.26513671875,1.5647697892688045e-17
spectrum,Septum / reconstructed MIDI,14039.6484375,1.5129187997515305e-17
spectrum,Septum / reconstructed MIDI,14045.03173828125,1.543706131278509e-17
spectrum,Septum / reconstructed MIDI,14050.4150390625,1.5024093046329217e-17
spectrum,Septum / reconstructed MIDI,14055.79833984375,1.533106473473132e-17
spectrum,Septum / reconstructed MIDI,14061.181640625,1.484942227946007e-17
spectrum,Septum / reconstructed MIDI,14066.56494140625,1.5074208610921355e-17
spectrum,Septum / reconstructed MIDI,14071.9482421875,1.457783572330176e-17
spectrum,Septum / reconstructed MIDI,14077.33154296875,1.484161700320002e-17
spectrum,Septum / reconstructed MIDI,14082.71484375,1.445686386743833e-17
spectrum,Septum / reconstructed MIDI,14088.09814453125,1.4774041310238112e-17
spectrum,Septum / reconstructed MIDI,14093.4814453125,1.4325644898146592e-17
spectrum,Septum / reconstructed MIDI,14098.86474609375,1.451687582087905e-17
spectrum,Septum / reconstructed MIDI,14104.248046875,1.4141881761984262e-17
spectrum,Septum / reconstructed MIDI,14109.63134765625,1.4268159154296607e-17
spectrum,Septum / reconstructed MIDI,14115.0146484375,1.4010527135072066e-17
spectrum,Septum / reconstructed MIDI,14120.39794921875,1.4066298960692842e-17
spectrum,Septum / reconstructed MIDI,14125.78125,1.3896526757411233e-17
spectrum,Septum / reconstructed MIDI,14131.16455078125,1.3849073887210904e-17
spectrum,Septum / reconstructed MIDI,14136.5478515625,1.3610371896304639e-17
spectrum,Septum / reconstructed MIDI,14141.93115234375,1.361391057496514e-17
spectrum,Septum / reconstructed MIDI,14147.314453125,1.34797129282876e-17
spectrum,Septum / reconstructed MIDI,14152.69775390625,1.3308679274571848e-17
spectrum,Septum / reconstructed MIDI,14158.0810546875,1.3243282375343406e-17
spectrum,Septum / reconstructed MIDI,14163.46435546875,1.3092171366680994e-17
spectrum,Septum / reconstructed MIDI,14168.84765625,1.3077359870632619e-17
spectrum,Septum / reconstructed MIDI,14174.23095703125,1.2847127382018285e-17
spectrum,Septum / reconstructed MIDI,14179.6142578125,1.297462652009537e-17
spectrum,Septum / reconstructed MIDI,14184.99755859375,1.265223039481099e-17
spectrum,Septum / reconstructed MIDI,14190.380859375,1.2821490573293429e-17
spectrum,Septum / reconstructed MIDI,14195.76416015625,1.2519228024118589e-17
spectrum,Septum / reconstructed MIDI,14201.1474609375,1.2594439421314973e-17
spectrum,Septum / reconstructed MIDI,14206.53076171875,1.222871061246139e-17
spectrum,Septum / reconstructed MIDI,14211.9140625,1.2506425749778106e-17
spectrum,Septum / reconstructed MIDI,14217.29736328125,1.2106157187266759e-17
spectrum,Septum / reconstructed MIDI,14222.6806640625,1.2356893828905058e-17
spectrum,Septum / reconstructed MIDI,14228.06396484375,1.1894245922039861e-17
spectrum,Septum / reconstructed MIDI,14233.447265625,1.2258676057331736e-17
spectrum,Septum / reconstructed MIDI,14238.83056640625,1.1798967950363553e-17
spectrum,Septum / reconstructed MIDI,14244.2138671875,1.2015135887022649e-17
spectrum,Septum / reconstructed MIDI,14249.59716796875,1.1517533809012799e-17
spectrum,Septum / reconstructed MIDI,14254.98046875,1.1837230016777806e-17
spectrum,Septum / reconstructed MIDI,14260.36376953125,1.141589233688412e-17
spectrum,Septum / reconstructed MIDI,14265.7470703125,1.1712406807982329e-17
spectrum,Septum / reconstructed MIDI,14271.13037109375,1.1346191616928565e-17
spectrum,Septum / reconstructed MIDI,14276.513671875,1.1526957877731616e-17
spectrum,Septum / reconstructed MIDI,14281.89697265625,1.1130880639384075e-17
spectrum,Septum / reconstructed MIDI,14287.2802734375,1.1328858047192516e-17
spectrum,Septum / reconstructed MIDI,14292.66357421875,1.1055651044214214e-17
spectrum,Septum / reconstructed MIDI,14298.046875,1.1315837397170319e-17
spectrum,Septum / reconstructed MIDI,14303.43017578125,1.0900221325573663e-17
spectrum,Septum / reconstructed MIDI,14308.8134765625,1.111213589952301e-17
spectrum,Septum / reconstructed MIDI,14314.19677734375,1.0851565734762681e-17
spectrum,Septum / reconstructed MIDI,14319.580078125,1.0995802045354165e-17
spectrum,Septum / reconstructed MIDI,14324.96337890625,1.0722436223698253e-17
spectrum,Septum / reconstructed MIDI,14330.3466796875,1.0847537365179548e-17
spectrum,Septum / reconstructed MIDI,14335.72998046875,1.0703707200268827e-17
spectrum,Septum / reconstructed MIDI,14341.11328125,1.0682282395223092e-17
spectrum,Septum / reconstructed MIDI,14346.49658203125,1.060089940347645e-17
spectrum,Septum / reconstructed MIDI,14351.8798828125,1.0606313300585609e-17
spectrum,Septum / reconstructed MIDI,14357.26318359375,1.0535758103057286e-17
spectrum,Septum / reconstructed MIDI,14362.646484375,1.0535227053104027e-17
spectrum,Septum / reconstructed MIDI,14368.02978515625,1.0557627104091963e-17
spectrum,Septum / reconstructed MIDI,14373.4130859375,1.0389489409700759e-17
spectrum,Septum / reconstructed MIDI,14378.79638671875,1.0353918988999754e-17
spectrum,Septum / reconstructed MIDI,14384.1796875,1.0371493268294055e-17
spectrum,Septum / reconstructed MIDI,14389.56298828125,1.0485540795249804e-17
spectrum,Septum / reconstructed MIDI,14394.9462890625,1.0343418758304006e-17
spectrum,Septum / reconstructed MIDI,14400.32958984375,1.037995119005741e-17
spectrum,Septum / reconstructed MIDI,14405.712890625,1.0301670125607842e-17
spectrum,Septum / reconstructed MIDI,14411.09619140625,1.0379964424947211e-17
spectrum,Septum / reconstructed MIDI,14416.4794921875,1.0331865526688477e-17
spectrum,Septum / reconstructed MIDI,14421.86279296875,1.0459638461548319e-17
spectrum,Septum / reconstructed MIDI,14427.24609375,1.0392012310569046e-17
spectrum,Septum / reconstructed MIDI,14432.62939453125,1.0487615364226087e-17
spectrum,Septum / reconstructed MIDI,14438.0126953125,1.0248152367156273e-17
